"grid","q10","q15","q20","q25","q30","q35","q40","q45","q50","q55","q60","q65","q70","q75","q80","q85","q90"
-800,10.0998777467641,1e+09,6.4138030589298,4.13429430818501,1e+09,1e+09,1e+09,1e+09,2.46512261298539,2.04857281075136,2.48356014985192,2.39055008740573,3.79643523655101,3.47446076281702,5.93960862658534,2.57047671980625,0.141412824380868
-700,8.21553629177868,1e+09,6.48388062723885,4.54757291271149,1e+09,1e+09,1e+09,1e+09,1e+09,2.59275091948187,2.02608909879959,2.08678013340956,3.21254039088772,2.94688995230759,4.95847765788964,3.66753765992766,0.609103564457021
-600,7.05747989208653,8.49547406927763,8.40310571816566,4.82283461407897,1e+09,1e+09,1e+09,1e+09,1.69602577772708,2.94475726320543,1.93550224051366,1.64962219577815,4.12367663792542,3.81906875195089,5.61736605167219,4.22890943338874,0.0657709355234484
-500,1e+09,6.57643089169096,4.9407606197728,3.26262144931776,1e+09,1e+09,1e+09,1.45622538629299,0.561352741297007,1.97583343263374,1.74052562912285,1.50670829001047,2.7129052655482,4.00921892285827,4.98069724585506,4.23236638439971,0.0618615036237992
-400,1e+09,4.49423264505452,4.21596749299551,2.34363484510004,1.33619609780335,1e+09,1e+09,1e+09,0.677115085481196,1.00044086028339,1.30048987878635,1.72068252514598,3.28171524913442,4.41551105095837,3.93501769328516,2.62437872321522,0.163518904481178
-300,3.99952638756216,2.04891999445096,2.80146013545088,2.28379919830593,0.876423275477458,1e+09,1e+09,1e+09,0.359154385376824,0.884021470130266,1.64340308089765,1.54362970758691,2.30471034142745,3.69790522847058,3.59798511583569,1.03900369961011,0.0633272199979541
-200,3.02136631974867,1.39716152533943,1.39603174600922,0.73910298002715,0.733548169831025,1e+09,1e+09,1e+09,0.426626172166373,0.870632566909205,1.28815750307449,1.39683787598249,3.13079289133685,2.48311480119953,2.62013938874343,2.88055706674108,0.00856750214279428
-100,2.63501167761907,0.602830529668169,1.3609090628296,1.08271389179985,1e+09,1e+09,1e+09,1e+09,1e+09,2.74834609902447,0.673939917918806,2.09640965920048,2.49072329481681,2.6370517075607,3.34695830039197,4.4919635918001,0.348506139728344
0,0.202292680061563,0.288689799604569,0.152551683574225,0.352597042572909,0.309109084012986,1e+09,1e+09,0.517572044048794,0.796174526940696,0.578372324436936,0.680639696647639,0.886464804585398,1.26091285108557,2.21716160495527,3.04891990787028,3.41977201933836,0.0040387839820955
100,0.380151797262783,0.470708395258223,0.0718464037666102,0.0496687622736815,0.142943238249103,0.299926195621546,1e+09,0.528796226424094,1e+09,0.838328210767717,0.683146259654745,0.983163394383862,1.81800458024696,2.14043834366837,2.07428844375943,1.76670708280259,0.299528856648676
200,3.69330677780201,0.508036939723325,0.239555967277457,0.0744876329009678,0.0274183348389413,1e+09,0.53755475017736,1e+09,0.0710017696455916,0.722152800546669,0.34263377834175,1.43737337947266,1.42068884232291,2.37318193365647,2.43063423892607,1.80804487454974,0.148172236821158
300,7.07204339682528,1.26915005580333,0.154830036574378,1.49016618283514e-08,0.0191044794540979,1e+09,1e+09,1e+09,0.160198435275507,0.764995310631403,1.01781872377737,0.743357121976243,1.38387761648492,2.45001123041291,2.47103892086302,2.8605150675008,0.53417735940631
400,9.9608262541341,1.6967077129863,0.0866354938590812,0.353521248521317,0.0991225638830186,1e+09,0.222930521825837,0.0756906399257921,0.265919280627323,0.0392524355639204,0.835663415292165,0.703044141354263,1.68597359260356,1.28915374797483,3.56533019909275,2.07342963942918,0.163732548370735
500,10.8713114816357,1.68625515962592,0.0100045386368207,0.375389231521415,0.0729030231039364,1e+09,0.346419676167734,1e+09,1e+09,0.0481198769461179,0.69267383411308,0.260454508886477,1.67141889025038,1.70094395663388,2.30462857522797,1.79996156535753,0.102424287967306
600,12.3834023604498,3.09502154690674,0.0522010078877253,1.09610257143105,1e+09,1e+09,1e+09,0.0173259619056021,1e+09,0.512340712699487,0.333330422863403,0.418222228130386,1.61673502869611,1.85443854439304,1.77559801380499,0.942320071208478,0.0406176889639872
700,14.8891995656207,3.75203580814697,2.59254009312146,1.8550113833999,0.898680846193183,1e+09,1e+09,1e+09,0.00614641384102599,0.147468583218555,0.154237243765414,0.121792497577631,1.26150962056246,1.95242398403012,1.81293678062138,1.90462598629185,0.059767234478677
800,18.5894644054138,5.93096730330948,0.534826327263341,1.77140151665044,1e+09,1e+09,1e+09,1e+09,0.00207312355862157,0.0674044372425717,0.329639339998702,0.111199467802715,1.15784468053118,1.67763860508432,1.34145515517953,0.875268791632739,0.005279344154102
900,19.4231587075587,6.64788766716118,0.998447091489669,1.15590831593021,1e+09,0.141106321722569,1e+09,1e+09,1e+09,0.0472219937622633,0.00149279807705848,0.115940126825651,0.263589368119462,1.61321856991728,1.24076712191913,2.25011565443228,0.116099767650161
1000,21.3223425644869,7.9356991351767,1.73368203970296,2.18156411478428,1e+09,1e+09,1e+09,1e+09,0.371483407733058,0.0102282600358668,0.0909656229566782,0.0737518193288566,0.598847674961551,1.90876340736412,2.055008618201,2.915087847341,0.000938097155639815
